amount_requested,amount_funded_by_investors,interest_rate,loan_length,loan_purpose,debt_to_income_ratio,home_ownership,monthly_income,fico_range,open_credit_lines,revolving_credit_balance,employment_length
8000.0,8000.0,15.57,60.0,major_purchase,2.38,RENT,5291.67,702.0,4.0,1252.0,5.0
15000.0,15000.0,14.65,36.0,debt_consolidation,20.07,MORTGAGE,3666.67,692.0,11.0,13843.0,5.0
9600.0,9600.0,7.29,36.0,other,9.66,RENT,6048.0,742.0,7.0,15700.0,7.0
17000.0,16875.0,11.83,36.0,debt_consolidation,12.7,RENT,4583.33,737.0,5.0,3644.0,6.0
6000.0,6000.0,12.12,60.0,other,9.31,RENT,9583.33,717.0,12.0,27756.0,2.0
13000.0,12975.0,9.91,36.0,credit_card,15.6,RENT,2333.33,732.0,12.0,4487.0,5.0
31500.0,31425.0,12.12,60.0,other,21.32,RENT,5250.0,757.0,10.0,11936.0,11.0
7800.0,7800.0,14.35,36.0,other,21.89,RENT,2508.33,682.0,5.0,25780.0,0.5
16450.0,16400.0,21.97,60.0,debt_consolidation,25.59,MORTGAGE,2833.33,672.0,22.0,12670.0,5.0
8000.0,8000.0,7.9,36.0,medical,8.91,RENT,3166.67,757.0,4.0,680.0,6.0
14000.0,14000.0,15.31,36.0,credit_card,14.26,MORTGAGE,5000.0,682.0,5.0,11249.0,11.0
9000.0,8975.0,6.62,36.0,debt_consolidation,17.11,MORTGAGE,6750.0,757.0,7.0,12553.0,7.0
1600.0,1334.54,15.05,36.0,major_purchase,14.15,RENT,2000.0,667.0,5.0,9603.0,0.5
1125.0,1125.0,5.79,36.0,credit_card,17.68,OWN,3083.33,752.0,8.0,3935.0,6.0
5000.0,5000.0,16.29,36.0,debt_consolidation,20.77,RENT,4583.33,662.0,19.0,11991.0,6.0
20000.0,20000.0,15.31,60.0,small_business,13.94,MORTGAGE,8333.33,712.0,15.0,22246.0,11.0
1750.0,1750.0,11.14,36.0,credit_card,8.02,RENT,1833.33,722.0,4.0,1838.0,2.0
24000.0,23800.0,21.14,60.0,other,12.92,RENT,9166.67,662.0,7.0,4324.0,11.0
17000.0,17000.0,10.74,60.0,debt_consolidation,11.12,MORTGAGE,4166.67,762.0,10.0,19020.0,11.0
10000.0,10000.0,10.16,36.0,debt_consolidation,11.98,RENT,4166.67,707.0,9.0,10979.0,4.0
20500.0,20500.0,23.28,60.0,debt_consolidation,24.85,RENT,4333.33,662.0,13.0,4699.0,5.0
10000.0,10000.0,18.25,36.0,credit_card,24.14,RENT,6250.0,667.0,9.0,22828.0,1.0
7100.0,7100.0,11.14,36.0,debt_consolidation,12.46,MORTGAGE,2183.33,692.0,7.0,7013.0,11.0
30000.0,30000.0,8.9,36.0,debt_consolidation,26.65,RENT,6666.67,742.0,7.0,10472.0,0.5
11625.0,11625.0,14.33,36.0,debt_consolidation,22.84,MORTGAGE,2833.33,707.0,6.0,27411.0,8.0
4000.0,4000.0,11.49,36.0,debt_consolidation,4.16,RENT,2666.67,722.0,4.0,3239.0,1.0
5000.0,5000.0,14.09,36.0,debt_consolidation,29.02,MORTGAGE,5416.67,682.0,11.0,3977.0,0.5
10000.0,10000.0,16.32,36.0,home_improvement,1.69,MORTGAGE,10000.0,697.0,3.0,5624.0,11.0
20000.0,19900.0,18.17,60.0,credit_card,9.72,MORTGAGE,10000.0,687.0,8.0,39114.0,11.0
19200.0,19200.0,12.12,36.0,credit_card,29.58,OWN,3583.33,717.0,11.0,29797.0,8.0
15000.0,15000.0,7.9,36.0,debt_consolidation,20.75,MORTGAGE,2583.33,727.0,10.0,9608.0,3.0
17625.0,17600.0,13.11,36.0,credit_card,14.88,RENT,3333.33,677.0,6.0,20266.0,2.0
9000.0,9000.0,6.03,36.0,debt_consolidation,5.87,MORTGAGE,8333.33,777.0,9.0,1717.0,1.0
10625.0,10625.0,17.77,36.0,debt_consolidation,22.1,OWN,2633.33,662.0,9.0,12156.0,0.5
14500.0,14500.0,5.42,36.0,home_improvement,7.15,MORTGAGE,10000.0,794.5,9.0,40.0,11.0
5000.0,5000.0,12.12,36.0,other,24.74,MORTGAGE,8416.67,697.0,20.0,39114.0,0.5
6000.0,6000.0,13.11,36.0,debt_consolidation,15.33,RENT,3333.33,687.0,7.0,12503.0,2.0
24000.0,24000.0,10.65,36.0,debt_consolidation,14.8,RENT,3750.0,727.0,5.0,24708.0,11.0
4500.0,4500.0,5.99,36.0,debt_consolidation,18.48,MORTGAGE,10000.0,767.0,18.0,17863.0,6.0
14000.0,14000.0,12.12,36.0,house,7.64,RENT,6883.33,697.0,7.0,9715.0,2.0
7550.0,7550.0,16.89,36.0,other,21.94,RENT,2880.0,672.0,2.0,1989.0,8.0
4800.0,4800.0,6.62,36.0,car,10.42,MORTGAGE,7291.67,794.5,14.0,0.0,0.5
7000.0,7000.0,6.99,36.0,debt_consolidation,14.32,RENT,5166.67,777.0,6.0,0.0,11.0
5000.0,5000.0,7.88,36.0,home_improvement,16.61,MORTGAGE,5833.33,727.0,18.0,19771.0,11.0
9000.0,9000.0,7.88,60.0,other,8.0,MORTGAGE,4750.0,794.5,14.0,5348.0,11.0
15175.0,15175.0,20.25,60.0,debt_consolidation,18.78,RENT,4333.33,667.0,6.0,18049.0,8.0
4800.0,4800.0,10.59,36.0,debt_consolidation,20.21,RENT,2666.67,712.0,5.0,3831.0,6.0
5000.0,4900.0,8.94,36.0,educational,13.27,OWN,4166.67,742.0,5.0,4676.0,3.0
9100.0,9100.0,6.03,36.0,house,14.66,MORTGAGE,3500.0,782.0,18.0,4315.0,11.0
10000.0,10000.0,14.09,36.0,debt_consolidation,19.17,RENT,3750.0,682.0,8.0,9969.0,0.5
7500.0,7475.0,15.58,36.0,debt_consolidation,10.74,MORTGAGE,5000.0,697.0,8.0,8257.0,2.0
15000.0,9364.4,10.95,36.0,small_business,2.77,MORTGAGE,6666.67,752.0,13.0,11002.0,0.5
10000.0,10000.0,6.54,36.0,home_improvement,17.05,RENT,6916.67,732.0,6.0,10302.0,3.0
7500.0,5795.24,11.78,36.0,home_improvement,17.72,MORTGAGE,2500.0,692.0,7.0,6349.0,4.0
10000.0,9850.0,10.25,36.0,debt_consolidation,13.98,MORTGAGE,5916.67,732.0,8.0,6639.0,1.0
12000.0,12000.0,11.36,36.0,home_improvement,14.57,MORTGAGE,5833.33,707.0,7.0,2701.0,9.0
25450.0,25425.0,13.99,60.0,credit_card,26.38,RENT,4416.67,722.0,13.0,31828.0,3.0
6000.0,3475.0,14.7,36.0,debt_consolidation,10.23,RENT,6500.0,642.0,6.0,4103.0,1.0
5000.0,5000.0,12.61,36.0,debt_consolidation,13.4,RENT,2000.0,697.0,9.0,1753.0,2.0
10000.0,10000.0,10.16,36.0,debt_consolidation,29.83,RENT,4166.67,712.0,9.0,22207.0,2.0
6000.0,6000.0,12.12,36.0,credit_card,8.16,RENT,3333.33,682.0,6.0,8442.0,11.0
14075.0,14075.0,18.75,36.0,other,12.96,RENT,3033.33,692.0,6.0,13036.0,8.0
20000.0,19975.0,13.11,36.0,debt_consolidation,15.09,RENT,8233.33,712.0,17.0,29756.0,0.5
9000.0,9000.0,6.03,36.0,debt_consolidation,12.23,MORTGAGE,5000.0,752.0,13.0,5224.0,7.0
7000.0,6965.1,19.47,36.0,debt_consolidation,17.08,RENT,5000.0,667.0,11.0,13859.0,3.0
19750.0,19725.0,15.96,36.0,debt_consolidation,24.14,MORTGAGE,5166.67,682.0,12.0,33368.0,11.0
6000.0,6000.0,5.42,36.0,vacation,1.51,OWN,4250.0,794.5,14.0,1838.0,11.0
10000.0,10000.0,6.03,36.0,small_business,13.03,RENT,5000.0,762.0,8.0,3952.0,2.0
14400.0,13714.83,17.56,60.0,debt_consolidation,7.06,RENT,5000.0,672.0,6.0,715.0,3.0
10000.0,10000.0,14.27,36.0,debt_consolidation,16.61,MORTGAGE,4083.33,677.0,15.0,6418.0,6.0
7900.0,7782.65,8.59,36.0,credit_card,15.2,MORTGAGE,7583.33,794.5,14.0,3950.0,11.0
5100.0,4950.0,18.29,36.0,debt_consolidation,25.67,RENT,3000.0,642.0,14.0,5004.0,0.5
6000.0,6000.0,13.49,36.0,debt_consolidation,19.68,RENT,7500.0,682.0,6.0,6686.0,11.0
16200.0,16200.0,15.8,60.0,debt_consolidation,7.92,MORTGAGE,4833.33,682.0,12.0,12313.0,11.0
5000.0,5000.0,6.03,36.0,credit_card,15.74,RENT,3125.0,767.0,11.0,4557.0,6.0
19500.0,19500.0,21.0,36.0,debt_consolidation,26.84,MORTGAGE,5125.0,662.0,11.0,29033.0,11.0
1800.0,1800.0,16.02,36.0,small_business,4.19,RENT,4246.67,662.0,2.0,0.0,9.0
27000.0,26993.89,14.27,60.0,home_improvement,18.28,OWN,4833.33,737.0,18.0,12588.0,7.0
6250.0,900.0,17.54,36.0,debt_consolidation,19.85,RENT,2916.67,657.0,17.0,17659.0,0.5
33712.5,32125.0,10.74,36.0,home_improvement,9.3,MORTGAGE,8300.0,742.0,7.0,4421.0,11.0
9600.0,9600.0,16.29,36.0,debt_consolidation,26.5,RENT,5166.67,672.0,14.0,5639.0,3.0
5375.0,5325.0,6.62,36.0,debt_consolidation,20.93,RENT,3000.0,732.0,7.0,5640.0,3.0
25000.0,25000.0,12.42,36.0,debt_consolidation,1.05,MORTGAGE,12041.675,707.0,7.0,2839.0,11.0
12000.0,11975.0,17.77,36.0,debt_consolidation,9.81,RENT,4333.33,672.0,12.0,12837.0,2.0
14500.0,14500.0,13.11,36.0,debt_consolidation,28.29,MORTGAGE,5988.67,702.0,12.0,18020.0,11.0
7500.0,7500.0,13.11,36.0,debt_consolidation,8.04,RENT,2796.8,692.0,4.0,4788.0,7.0
14000.0,14000.0,14.65,36.0,debt_consolidation,3.47,MORTGAGE,8750.0,682.0,6.0,9035.0,11.0
12000.0,12000.0,15.27,60.0,credit_card,16.85,RENT,4333.33,702.0,15.0,17997.0,0.5
10000.0,10000.0,8.49,36.0,debt_consolidation,13.58,MORTGAGE,4166.67,717.0,8.0,8455.0,11.0
27000.0,26975.0,18.55,60.0,debt_consolidation,19.48,MORTGAGE,6500.0,717.0,9.0,16294.0,11.0
12375.0,275.0,10.91,36.0,small_business,16.39,MORTGAGE,3892.75,692.0,11.0,8332.0,3.0
25000.0,23655.48,16.69,60.0,debt_consolidation,14.11,MORTGAGE,7666.67,707.0,15.0,28748.0,8.0
24375.0,24300.0,15.8,60.0,debt_consolidation,30.61,MORTGAGE,4708.33,702.0,18.0,39114.0,11.0
3500.0,3500.0,12.69,36.0,major_purchase,5.36,MORTGAGE,7083.0,667.0,6.0,11616.0,11.0
10000.0,9975.0,16.49,60.0,credit_card,17.7,MORTGAGE,5416.67,707.0,10.0,39114.0,11.0
6000.0,6000.0,6.03,36.0,debt_consolidation,7.77,MORTGAGE,3666.67,782.0,19.0,6275.0,4.0
10000.0,9325.0,8.32,36.0,other,6.25,MORTGAGE,6666.67,752.0,10.0,3248.0,0.5
6400.0,6400.0,15.99,60.0,debt_consolidation,24.43,RENT,3500.0,692.0,9.0,973.0,4.0
12000.0,12000.0,10.16,36.0,debt_consolidation,14.22,MORTGAGE,8791.67,697.0,10.0,17185.0,8.0
20000.0,19950.0,15.96,60.0,credit_card,23.54,MORTGAGE,5000.0,707.0,10.0,20062.0,11.0
3000.0,2322.59,15.05,36.0,major_purchase,18.95,MORTGAGE,3466.67,662.0,9.0,4285.0,2.0
9800.0,9747.5,7.29,36.0,credit_card,8.96,RENT,2333.33,732.0,8.0,11459.0,5.0
33712.5,32125.0,12.12,36.0,debt_consolidation,19.9,MORTGAGE,12041.675,722.0,18.0,24288.0,1.0
16000.0,16000.0,12.12,36.0,debt_consolidation,18.23,RENT,4166.67,702.0,14.0,16309.0,1.0
25000.0,24814.89,12.69,60.0,wedding,3.83,MORTGAGE,12041.675,722.0,13.0,34069.0,11.0
10000.0,10000.0,17.14,36.0,debt_consolidation,9.59,RENT,1658.0,682.0,3.0,4902.0,0.5
16750.0,16750.0,21.48,60.0,debt_consolidation,21.88,RENT,2833.33,667.0,12.0,7903.0,3.0
5000.0,5000.0,7.62,36.0,debt_consolidation,3.04,OWN,2500.0,737.0,5.0,4864.0,3.0
8000.0,7825.0,11.83,36.0,credit_card,8.12,RENT,5417.0,732.0,5.0,39114.0,1.0
5950.0,5950.0,12.12,36.0,credit_card,21.54,MORTGAGE,5000.0,692.0,9.0,39114.0,11.0
9800.0,9675.0,8.59,36.0,major_purchase,14.99,MORTGAGE,3583.33,762.0,12.0,5164.0,3.0
20000.0,20000.0,21.98,60.0,home_improvement,17.08,MORTGAGE,5000.0,677.0,5.0,19780.0,2.0
20000.0,19975.0,16.49,60.0,debt_consolidation,16.16,MORTGAGE,5000.0,712.0,13.0,20337.0,11.0
9000.0,9000.0,19.91,60.0,debt_consolidation,15.74,MORTGAGE,4333.33,672.0,9.0,5015.0,6.0
25000.0,25000.0,20.49,60.0,debt_consolidation,9.15,RENT,5833.33,692.0,7.0,14953.0,9.0
10750.0,10166.42,11.14,36.0,credit_card,11.91,MORTGAGE,4416.67,722.0,9.0,12619.0,2.0
30225.0,30225.0,17.77,36.0,credit_card,28.15,MORTGAGE,8333.33,712.0,21.0,28631.0,11.0
16500.0,16500.0,6.03,36.0,debt_consolidation,22.65,MORTGAGE,5416.67,794.5,17.0,14835.0,11.0
15200.0,13694.22,11.14,36.0,credit_card,14.5,MORTGAGE,7916.67,762.0,7.0,39114.0,6.0
11625.0,11625.0,15.31,36.0,debt_consolidation,16.73,RENT,2833.33,697.0,8.0,17469.0,11.0
15000.0,14675.0,7.88,36.0,home_improvement,0.53,MORTGAGE,10417.0,782.0,8.0,1343.0,0.5
10000.0,10000.0,18.49,60.0,debt_consolidation,16.47,RENT,4104.67,697.0,5.0,7597.0,5.0
20000.0,20000.0,7.9,36.0,debt_consolidation,8.38,MORTGAGE,12041.675,752.0,11.0,14621.0,1.0
6000.0,6000.0,6.03,36.0,major_purchase,12.68,MORTGAGE,6666.67,777.0,13.0,8581.0,11.0
14000.0,13900.25,10.37,60.0,debt_consolidation,11.95,RENT,4333.33,742.0,6.0,7419.0,9.0
5300.0,5300.0,15.27,36.0,credit_card,24.88,RENT,2500.0,662.0,11.0,7855.0,1.0
14400.0,14400.0,7.9,36.0,wedding,17.89,RENT,12041.675,747.0,11.0,14550.0,4.0
10000.0,10000.0,15.31,36.0,debt_consolidation,10.4,RENT,9000.0,667.0,12.0,5141.0,11.0
9000.0,9000.0,15.31,36.0,credit_card,15.88,RENT,5000.0,677.0,7.0,4532.0,11.0
2500.0,2500.0,12.98,36.0,debt_consolidation,16.45,RENT,1100.0,672.0,6.0,5019.0,4.0
12000.0,12000.0,17.77,36.0,debt_consolidation,22.32,RENT,4575.08,677.0,13.0,8048.0,0.5
4800.0,4800.0,14.33,36.0,credit_card,18.91,MORTGAGE,5833.33,697.0,13.0,29287.0,5.0
10450.0,10450.0,13.11,36.0,debt_consolidation,21.33,RENT,2658.83,707.0,10.0,13371.0,11.0
16000.0,15975.0,16.29,36.0,debt_consolidation,32.91,OWN,3333.33,697.0,10.0,24134.0,2.0
17000.0,17000.0,15.81,36.0,debt_consolidation,17.01,RENT,3833.33,687.0,6.0,15484.0,6.0
5750.0,5750.0,13.11,36.0,credit_card,24.24,RENT,1675.0,707.0,18.0,8035.0,4.0
20000.0,20000.0,7.9,36.0,small_business,21.42,MORTGAGE,5000.0,757.0,6.0,6264.0,7.0
7200.0,7200.0,10.37,36.0,debt_consolidation,8.92,MORTGAGE,4416.67,677.0,10.0,4137.0,2.0
18000.0,18000.0,7.9,36.0,credit_card,18.36,RENT,5833.33,732.0,16.0,12522.0,0.5
6725.0,825.0,13.12,36.0,debt_consolidation,13.16,MORTGAGE,5000.0,672.0,10.0,5513.0,11.0
10000.0,10000.0,17.77,36.0,debt_consolidation,12.41,MORTGAGE,4166.67,682.0,6.0,31212.0,8.0
14000.0,14000.0,10.0,60.0,debt_consolidation,10.4,MORTGAGE,11333.33,747.0,6.0,27477.0,4.0
5000.0,512.46,12.92,36.0,debt_consolidation,16.29,RENT,3333.0,667.0,11.0,14244.0,2.0
15000.0,14975.0,7.9,36.0,car,20.73,RENT,5416.67,747.0,14.0,9756.0,1.0
3000.0,3000.0,10.38,36.0,debt_consolidation,15.21,RENT,3083.33,712.0,11.0,3098.0,2.0
12000.0,11854.04,14.74,36.0,debt_consolidation,4.62,RENT,4500.0,697.0,3.0,7956.0,11.0
15000.0,14875.0,19.05,36.0,debt_consolidation,14.49,RENT,5000.0,667.0,12.0,10679.0,0.5
10000.0,9975.0,11.49,60.0,debt_consolidation,22.69,MORTGAGE,5623.33,767.0,11.0,26898.0,11.0
33712.5,32125.0,20.49,60.0,debt_consolidation,11.84,MORTGAGE,12041.675,717.0,14.0,39114.0,1.0
10000.0,10000.0,12.12,36.0,debt_consolidation,5.84,RENT,4333.33,697.0,6.0,4665.0,1.0
24575.0,24550.0,20.49,36.0,credit_card,19.28,MORTGAGE,5166.67,667.0,8.0,23157.0,11.0
1400.0,1400.0,14.27,36.0,medical,3.05,RENT,2750.0,682.0,3.0,1276.0,1.0
24000.0,23925.0,16.29,60.0,credit_card,11.77,MORTGAGE,7800.0,677.0,11.0,20676.0,2.0
18225.0,18225.0,16.29,60.0,debt_consolidation,32.19,MORTGAGE,7166.67,707.0,19.0,29219.0,4.0
10000.0,10000.0,10.74,36.0,debt_consolidation,10.42,RENT,5000.0,722.0,6.0,5510.0,3.0
12000.0,12000.0,6.62,36.0,credit_card,9.46,MORTGAGE,5833.33,742.0,9.0,12028.0,8.0
17000.0,16750.0,11.12,60.0,car,17.91,MORTGAGE,8500.0,752.0,9.0,10324.0,5.0
3000.0,3000.0,19.05,36.0,other,28.74,MORTGAGE,7116.25,662.0,7.0,7416.0,11.0
15000.0,14993.57,18.25,60.0,debt_consolidation,13.65,RENT,2916.67,707.0,4.0,12786.0,0.5
15000.0,15000.0,6.03,36.0,debt_consolidation,8.72,MORTGAGE,12000.0,794.5,17.0,13151.0,2.0
10000.0,10000.0,16.82,60.0,debt_consolidation,12.54,RENT,4417.0,682.0,9.0,6630.0,3.0
17000.0,15865.55,11.14,36.0,debt_consolidation,6.65,MORTGAGE,6333.33,762.0,7.0,6542.0,7.0
15000.0,10150.07,15.68,36.0,other,2.68,OWN,2500.0,682.0,6.0,3004.0,1.0
12000.0,7595.31,11.58,36.0,small_business,11.07,RENT,3333.33,717.0,7.0,17495.0,1.0
15000.0,15000.0,7.9,36.0,debt_consolidation,18.62,MORTGAGE,4500.0,742.0,10.0,17212.0,7.0
6000.0,6000.0,8.9,36.0,credit_card,24.57,RENT,6666.67,687.0,22.0,6462.0,2.0
7000.0,7000.0,17.77,36.0,debt_consolidation,18.15,RENT,4750.0,667.0,11.0,12307.0,0.5
25000.0,15051.09,13.23,60.0,debt_consolidation,20.11,MORTGAGE,6666.67,737.0,11.0,33084.0,11.0
4000.0,4000.0,6.17,36.0,home_improvement,15.0,RENT,4234.0,747.0,5.0,587.0,2.0
8000.0,7900.0,15.95,60.0,debt_consolidation,20.16,RENT,4500.0,667.0,10.0,2786.0,5.0
7800.0,7800.0,10.65,36.0,debt_consolidation,7.15,MORTGAGE,4000.0,722.0,6.0,11063.0,9.0
25000.0,25000.0,19.05,60.0,credit_card,28.46,RENT,5833.33,692.0,20.0,33127.0,1.0
27575.0,27575.0,17.27,60.0,debt_consolidation,18.28,MORTGAGE,7833.33,682.0,20.0,28055.0,7.0
12000.0,12000.0,7.91,36.0,credit_card,4.51,RENT,3500.0,727.0,16.0,6015.0,0.5
4000.0,4000.0,13.11,36.0,credit_card,11.8,RENT,5416.67,687.0,12.0,6616.0,1.0
3000.0,2950.0,11.14,36.0,major_purchase,27.74,MORTGAGE,4333.33,717.0,6.0,6346.0,5.0
8400.0,8400.0,6.92,36.0,renewable_energy,13.3,RENT,3000.0,747.0,9.0,6998.0,1.0
4500.0,4500.0,13.43,36.0,car,1.23,RENT,11500.0,672.0,5.0,1847.0,1.0
9000.0,9000.0,13.11,36.0,wedding,24.88,MORTGAGE,5000.0,702.0,12.0,4621.0,6.0
9425.0,9425.0,13.49,36.0,credit_card,15.71,RENT,3750.0,672.0,12.0,15116.0,8.0
3600.0,3600.0,19.72,60.0,car,22.22,MORTGAGE,3200.0,682.0,13.0,11702.0,0.5
14400.0,14400.0,13.11,36.0,credit_card,10.75,RENT,5000.0,682.0,13.0,19772.0,8.0
12000.0,12000.0,17.77,36.0,debt_consolidation,9.84,MORTGAGE,7500.0,667.0,11.0,15866.0,7.0
8000.0,8000.0,14.33,36.0,other,11.85,RENT,3941.58,672.0,15.0,9660.0,2.0
9325.0,9300.0,14.09,36.0,debt_consolidation,21.35,RENT,3333.33,697.0,10.0,27007.0,0.5
12000.0,11975.0,14.46,60.0,debt_consolidation,20.5,MORTGAGE,5916.67,692.0,11.0,8244.0,7.0
18000.0,18000.0,8.9,60.0,debt_consolidation,5.3,MORTGAGE,8333.33,757.0,8.0,5211.0,6.0
16075.0,16075.0,16.29,36.0,debt_consolidation,17.58,MORTGAGE,4125.0,697.0,7.0,15781.0,2.0
10000.0,10000.0,14.09,36.0,debt_consolidation,17.15,MORTGAGE,10416.67,672.0,12.0,12492.0,11.0
16000.0,16000.0,13.11,60.0,debt_consolidation,14.88,MORTGAGE,7916.67,697.0,9.0,22918.0,11.0
6000.0,5975.0,8.0,36.0,wedding,1.06,RENT,5000.0,767.0,6.0,7161.0,3.0
4200.0,4200.0,7.29,36.0,debt_consolidation,6.58,RENT,5133.33,767.0,4.0,5475.0,4.0
8000.0,8000.0,14.09,36.0,credit_card,16.22,RENT,4166.67,677.0,12.0,16838.0,5.0
20125.0,20125.0,14.65,36.0,debt_consolidation,17.88,MORTGAGE,10353.33,697.0,11.0,23698.0,7.0
7500.0,7500.0,16.32,36.0,debt_consolidation,12.54,MORTGAGE,4600.0,667.0,3.0,6120.0,2.0
16000.0,16000.0,17.27,60.0,debt_consolidation,8.44,RENT,4666.67,697.0,9.0,15200.0,11.0
8875.0,8875.0,11.14,36.0,debt_consolidation,31.7,RENT,2160.0,702.0,19.0,17422.0,11.0
5000.0,5000.0,17.49,60.0,car,16.71,RENT,2400.0,672.0,6.0,2023.0,3.0
10000.0,10000.0,12.12,36.0,debt_consolidation,5.95,OWN,5000.0,702.0,5.0,10752.0,4.0
20000.0,19975.0,16.29,36.0,debt_consolidation,11.85,RENT,9166.67,687.0,10.0,12421.0,0.5
3600.0,3575.0,14.11,36.0,small_business,0.04,RENT,2500.0,727.0,4.0,1.0,3.0
20000.0,20000.0,13.11,60.0,debt_consolidation,17.76,MORTGAGE,4853.33,722.0,12.0,1207.0,8.0
11575.0,11575.0,13.11,60.0,debt_consolidation,18.37,MORTGAGE,3750.0,727.0,12.0,18790.0,11.0
14500.0,14500.0,14.33,36.0,debt_consolidation,17.97,RENT,3500.0,682.0,7.0,10846.0,6.0
5000.0,5000.0,7.9,36.0,home_improvement,27.06,MORTGAGE,3333.33,722.0,16.0,11746.0,8.0
12000.0,12000.0,15.31,36.0,debt_consolidation,18.24,MORTGAGE,3333.33,677.0,12.0,6209.0,7.0
21000.0,6165.31,11.09,36.0,home_improvement,21.28,OWN,12041.675,747.0,22.0,39114.0,2.0
24000.0,24000.0,7.9,36.0,debt_consolidation,20.87,MORTGAGE,10166.67,752.0,15.0,29523.0,2.0
20000.0,20000.0,18.25,60.0,credit_card,12.9,OWN,6666.67,697.0,17.0,8039.0,6.0
12000.0,11975.0,10.74,60.0,debt_consolidation,17.63,RENT,3500.0,717.0,11.0,18808.0,5.0
2800.0,2800.0,7.4,36.0,educational,7.96,MORTGAGE,4158.0,794.5,12.0,562.0,8.0
14400.0,14400.0,14.26,36.0,debt_consolidation,24.41,MORTGAGE,5833.33,687.0,9.0,25515.0,8.0
16500.0,16500.0,11.71,36.0,credit_card,11.05,MORTGAGE,7250.0,727.0,8.0,17247.0,11.0
9500.0,9500.0,8.9,36.0,debt_consolidation,27.72,OWN,5000.0,737.0,4.0,18393.0,6.0
11200.0,11200.0,15.8,36.0,debt_consolidation,12.15,RENT,2666.67,677.0,9.0,5666.0,11.0
9200.0,9200.0,12.61,36.0,debt_consolidation,15.42,MORTGAGE,12041.675,677.0,12.0,17391.0,2.0
4950.0,4950.0,13.67,36.0,debt_consolidation,14.11,MORTGAGE,4166.67,667.0,15.0,8379.0,5.0
21000.0,21000.0,24.26,60.0,credit_card,25.87,RENT,9166.67,677.0,22.0,17811.0,5.0
5000.0,5000.0,14.61,36.0,other,6.36,RENT,3083.33,667.0,8.0,4680.0,5.0
20000.0,19975.0,16.29,60.0,debt_consolidation,24.05,MORTGAGE,7416.67,707.0,11.0,14944.0,3.0
19000.0,18975.0,11.14,36.0,debt_consolidation,19.83,RENT,4548.83,777.0,12.0,33809.0,5.0
12000.0,12000.0,17.77,36.0,debt_consolidation,24.48,OWN,3333.33,667.0,12.0,16984.0,11.0
20950.0,20950.0,13.67,60.0,major_purchase,8.9,RENT,6666.67,747.0,7.0,5680.0,1.0
21000.0,21000.0,11.11,36.0,small_business,16.53,MORTGAGE,12041.675,702.0,13.0,39114.0,11.0
4000.0,4000.0,12.23,60.0,other,2.63,MORTGAGE,9417.0,707.0,5.0,13865.0,5.0
12800.0,12800.0,11.49,60.0,debt_consolidation,6.72,MORTGAGE,4166.67,727.0,7.0,11992.0,1.0
20000.0,19975.0,15.81,36.0,debt_consolidation,21.42,RENT,5000.0,682.0,12.0,24352.0,0.5
7925.0,7925.0,16.29,36.0,debt_consolidation,21.25,RENT,2000.0,667.0,6.0,7840.0,6.0
15000.0,15000.0,10.16,36.0,credit_card,28.28,MORTGAGE,6666.67,692.0,15.0,14880.0,11.0
15000.0,15000.0,15.99,36.0,debt_consolidation,7.68,RENT,4583.0,677.0,10.0,15821.0,2.0
5600.0,5600.0,13.49,36.0,debt_consolidation,18.33,RENT,2870.33,692.0,6.0,5033.0,5.0
30000.0,29950.0,16.77,60.0,debt_consolidation,19.23,MORTGAGE,9250.0,707.0,15.0,39114.0,8.0
10000.0,10000.0,11.14,36.0,credit_card,25.8,RENT,2833.33,702.0,8.0,6521.0,7.0
5800.0,5800.0,6.03,36.0,credit_card,6.98,RENT,5208.33,762.0,7.0,4965.0,4.0
11575.0,11575.0,7.9,36.0,debt_consolidation,17.47,MORTGAGE,2833.33,732.0,8.0,5654.0,11.0
7000.0,7000.0,7.9,36.0,credit_card,1.41,RENT,12041.675,727.0,4.0,5093.0,7.0
1700.0,1700.0,13.99,36.0,car,20.67,OWN,1200.0,677.0,10.0,7382.0,4.0
14000.0,14000.0,12.12,36.0,debt_consolidation,11.38,MORTGAGE,4500.0,707.0,22.0,18583.0,5.0
12000.0,12000.0,11.14,36.0,other,7.85,RENT,6666.67,722.0,11.0,4428.0,9.0
30000.0,29950.0,19.72,60.0,debt_consolidation,21.92,RENT,10416.67,687.0,11.0,39114.0,7.0
11200.0,11200.0,7.91,36.0,debt_consolidation,13.07,MORTGAGE,8500.0,722.0,9.0,5439.0,3.0
10000.0,10000.0,12.12,36.0,debt_consolidation,19.62,RENT,3640.0,697.0,11.0,13124.0,11.0
17475.0,17475.0,19.05,60.0,debt_consolidation,22.95,MORTGAGE,4583.33,687.0,13.0,15852.0,11.0
16500.0,16500.0,7.9,36.0,debt_consolidation,27.23,RENT,4583.33,762.0,11.0,8176.0,1.0
7500.0,7500.0,13.67,36.0,credit_card,15.97,RENT,4833.33,702.0,8.0,3908.0,5.0
8000.0,7875.0,11.48,36.0,other,15.1,OWN,3833.33,737.0,4.0,13415.0,6.0
6000.0,6000.0,12.53,36.0,credit_card,23.07,RENT,2916.67,687.0,11.0,3334.0,2.0
